,degree_age_range,state,degree,age_range,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,education,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
1034,25_to_39_years_Education,New_Mexico,Education,25_to_39_years,45613.0,11497.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-989132.2145355577,14353.785464442335,789774.7854644423
1035,25_to_39_years_Literature_and_Languages,New_Mexico,Literature_and_Languages,25_to_39_years,47459.0,11291.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1027898.2145355577,16199.785464442335,823002.7854644423
1036,25_to_39_years_Liberal_Arts_and_History,New_Mexico,Liberal_Arts_and_History,25_to_39_years,55361.0,14011.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1193840.2145355577,24101.785464442335,965238.7854644423
1037,25_to_39_years_Visual_and_Performing_Arts,New_Mexico,Visual_and_Performing_Arts,25_to_39_years,43699.0,4824.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-948938.2145355577,12439.785464442335,755322.7854644423
1038,25_to_39_years_Communications,New_Mexico,Communications,25_to_39_years,46946.0,7302.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1017125.2145355577,15686.785464442335,813768.7854644423
1039,25_to_39_years_Other,New_Mexico,Other,25_to_39_years,60006.0,8047.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1291385.2145355577,28746.785464442335,1048848.7854644423
1040,40_to_64_years_40_to_64_years,New_Mexico,40_to_64_years,40_to_64_years,72989.0,3488.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1564028.2145355577,41729.785464442335,1282542.7854644423
1041,40_to_64_years_Computers_Mathematics_and_Statistics,New_Mexico,Computers_Mathematics_and_Statistics,40_to_64_years,101304.0,13141.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-2158643.2145355577,70044.78546444234,1792212.7854644423
1042,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,New_Mexico,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,96502.0,10928.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-2057801.2145355577,65242.785464442335,1705776.7854644423
1043,40_to_64_years_Physical_and_Related_Sciences,New_Mexico,Physical_and_Related_Sciences,40_to_64_years,116123.0,23248.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-2469842.2145355577,84863.78546444234,2058954.7854644423
1044,40_to_64_years_Psychology,New_Mexico,Psychology,40_to_64_years,65885.0,7781.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1414844.2145355577,34625.785464442335,1154670.7854644423
1045,40_to_64_years_Social_Sciences,New_Mexico,Social_Sciences,40_to_64_years,62628.0,8607.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1346447.2145355577,31368.785464442335,1096044.7854644423
1046,40_to_64_years_Engineering,New_Mexico,Engineering,40_to_64_years,105492.0,9932.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-2246591.2145355577,74232.78546444234,1867596.7854644423
1047,40_to_64_years_Multidisciplinary_Studies,New_Mexico,Multidisciplinary_Studies,40_to_64_years,66070.0,52878.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1418729.2145355577,34810.785464442335,1158000.7854644423
1048,40_to_64_years_Science_and_Engineering_Related_Fields,New_Mexico,Science_and_Engineering_Related_Fields,40_to_64_years,82594.0,7672.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1765733.2145355577,51334.785464442335,1455432.7854644423
1049,40_to_64_years_Business,New_Mexico,Business,40_to_64_years,85658.0,8408.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1830077.2145355577,54398.785464442335,1510584.7854644423
1050,40_to_64_years_Education,New_Mexico,Education,40_to_64_years,59911.0,4991.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1289390.2145355577,28651.785464442335,1047138.7854644423
1051,40_to_64_years_Literature_and_Languages,New_Mexico,Literature_and_Languages,40_to_64_years,61589.0,13662.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1324628.2145355577,30329.785464442335,1077342.7854644423
1052,40_to_64_years_Liberal_Arts_and_History,New_Mexico,Liberal_Arts_and_History,40_to_64_years,59782.0,9061.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1286681.2145355577,28522.785464442335,1044816.7854644423
1053,40_to_64_years_Visual_and_Performing_Arts,New_Mexico,Visual_and_Performing_Arts,40_to_64_years,51499.0,5907.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1112738.2145355577,20239.785464442335,895722.7854644423
1054,40_to_64_years_Communications,New_Mexico,Communications,40_to_64_years,69262.0,12638.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1485761.2145355577,38002.785464442335,1215456.7854644423
1055,40_to_64_years_Other,New_Mexico,Other,40_to_64_years,55360.0,11050.0,NM,34.166666666666664,6000.7,12.0,4694.631578947368,70.75,6916.0,Bachelors_degree,6000.7,24002.8,260.49345446298054,31259.214535557665,22,-1193819.2145355577,24100.785464442335,965220.7854644423
1057,25_to_39_years_25_to_39_years,New_York,Combined_25_to_39_years,25_to_39_years,72125.0,701.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1554772.0651062822,31977.934893717684,1258102.9348937178
1058,25_to_39_years_Computers_Mathematics_and_Statistics,New_York,Computers_Mathematics_and_Statistics,25_to_39_years,89964.0,5351.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1929391.0651062822,49816.934893717684,1579204.9348937178
1059,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,New_York,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,71987.0,2723.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1551874.0651062822,31839.934893717684,1255618.9348937178
1060,25_to_39_years_Physical_and_Related_Sciences,New_York,Physical_and_Related_Sciences,25_to_39_years,70486.0,3523.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1520353.0651062822,30338.934893717684,1228600.9348937178
1061,25_to_39_years_Psychology,New_York,Psychology,25_to_39_years,60994.0,2112.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1321021.0651062822,20846.934893717684,1057744.9348937178
1062,25_to_39_years_Social_Sciences,New_York,Social_Sciences,25_to_39_years,81588.0,2315.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1753495.0651062822,41440.934893717684,1428436.9348937178
1063,25_to_39_years_Engineering,New_York,Engineering,25_to_39_years,89557.0,2791.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1920844.0651062822,49409.934893717684,1571878.9348937178
1064,25_to_39_years_Multidisciplinary_Studies,New_York,Multidisciplinary_Studies,25_to_39_years,63991.0,5789.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1383958.0651062822,23843.934893717684,1111690.9348937178
1065,25_to_39_years_Science_and_Engineering_Related_Fields,New_York,Science_and_Engineering_Related_Fields,25_to_39_years,75637.0,1505.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1628524.0651062822,35489.934893717684,1321318.9348937178
1066,25_to_39_years_Business,New_York,Business,25_to_39_years,77466.0,2772.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1666933.0651062822,37318.934893717684,1354240.9348937178
1067,25_to_39_years_Education,New_York,Education,25_to_39_years,62873.0,1966.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1360480.0651062822,22725.934893717684,1091566.9348937178
1068,25_to_39_years_Literature_and_Languages,New_York,Literature_and_Languages,25_to_39_years,66954.0,4897.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1446181.0651062822,26806.934893717684,1165024.9348937178
1069,25_to_39_years_Liberal_Arts_and_History,New_York,Liberal_Arts_and_History,25_to_39_years,65001.0,4469.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1405168.0651062822,24853.934893717684,1129870.9348937178
1070,25_to_39_years_Visual_and_Performing_Arts,New_York,Visual_and_Performing_Arts,25_to_39_years,58134.0,3508.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1260961.0651062822,17986.934893717684,1006264.9348937176
1071,25_to_39_years_Communications,New_York,Communications,25_to_39_years,70303.0,2969.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1516510.0651062822,30155.934893717684,1225306.9348937178
1072,25_to_39_years_Other,New_York,Other,25_to_39_years,62930.0,1755.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1361677.0651062822,22782.934893717684,1092592.9348937178
1073,40_to_64_years_40_to_64_years,New_York,40_to_64_years,40_to_64_years,89852.0,1245.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1927039.0651062822,49704.934893717684,1577188.9348937178
1074,40_to_64_years_Computers_Mathematics_and_Statistics,New_York,Computers_Mathematics_and_Statistics,40_to_64_years,106989.0,3624.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-2286916.0651062825,66841.93489371768,1885654.9348937178
1075,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,New_York,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,103852.0,3861.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-2221039.0651062825,63704.934893717684,1829188.9348937178
1076,40_to_64_years_Physical_and_Related_Sciences,New_York,Physical_and_Related_Sciences,40_to_64_years,97086.0,8073.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-2078953.0651062822,56938.934893717684,1707400.9348937178
1077,40_to_64_years_Psychology,New_York,Psychology,40_to_64_years,84325.0,3869.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1810972.0651062822,44177.934893717684,1477702.9348937178
1078,40_to_64_years_Social_Sciences,New_York,Social_Sciences,40_to_64_years,101486.0,1822.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-2171353.0651062825,61338.934893717684,1786600.9348937178
1079,40_to_64_years_Engineering,New_York,Engineering,40_to_64_years,115341.0,6297.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-2462308.0651062825,75193.93489371768,2035990.9348937178
1080,40_to_64_years_Multidisciplinary_Studies,New_York,Multidisciplinary_Studies,40_to_64_years,78066.0,11471.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1679533.0651062822,37918.934893717684,1365040.9348937178
1081,40_to_64_years_Science_and_Engineering_Related_Fields,New_York,Science_and_Engineering_Related_Fields,40_to_64_years,91997.0,2011.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1972084.0651062822,51849.934893717684,1615798.9348937178
1082,40_to_64_years_Business,New_York,Business,40_to_64_years,91748.0,2350.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1966855.0651062822,51600.934893717684,1611316.9348937178
1083,40_to_64_years_Education,New_York,Education,40_to_64_years,77467.0,3019.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1666954.0651062822,37319.934893717684,1354258.9348937178
1084,40_to_64_years_Literature_and_Languages,New_York,Literature_and_Languages,40_to_64_years,85451.0,5631.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1834618.0651062822,45303.934893717684,1497970.9348937178
1085,40_to_64_years_Liberal_Arts_and_History,New_York,Liberal_Arts_and_History,40_to_64_years,82854.0,4552.0,NY,37.30102040816327,7706.863309352518,36.09090909090909,5930.492307692308,61.191489361702125,6902.875,Bachelors_degree,7706.863309352518,30827.45323741007,334.55887588568595,40147.065106282316,22,-1780081.0651062822,42706.934893717684,1451224.9348937178
